filename,cluster
fernand-leger_the-large-one-parades-on-red-bottom-1953.jpg,3
fernand-leger_the-man-with-the-pipe-1918.jpg,3
fernand-leger_the-mask-negro.jpg,3
fernand-leger_the-mechanic-1920.jpg,3
fernand-leger_the-rider-acrobat-juggler-1921.jpg,3
fernand-leger_the-two-faces-1951.jpg,3
fernand-leger_the-two-women-in-blue-vase-1935.jpg,3
fernand-leger_the-woman-with-the-fruit-dish-1924.jpg,3
fernand-leger_three-characters-1924.jpg,3
fernand-leger_three-musicians-1930.jpg,3
fernand-leger_three-women-1921.jpg,3
fernand-leger_trouville-1911.jpg,5
fernand-leger_trouville-1921.jpg,3
fernand-leger_two-discs-in-the-city-1918.jpg,3
fernand-leger_two-figures-naked-on-red-bottom-1923.jpg,3
fernand-leger_two-women-two-sisters-1935.jpg,0
fernand-leger_umbrellas.jpg,3
fernand-leger_woman-with-a-book-1923.jpg,3
fernand-leger_woman-with-a-cat-1921.jpg,3
fernand-leger_women-in-compact.jpg,3
fernando-botero_a-stroll-by-the-lakeside.jpg,5
fernando-botero_children-fortunes.jpg,7
fernando-botero_dead-bishops.jpg,3
fernando-botero_drag.jpg,4
fernando-botero_family-scene.jpg,7
fernando-botero_family.jpg,7
fernando-botero_four-women.jpg,7
fernando-botero_hello.jpg,6
fernando-botero_house-mariduque.jpg,6
fernando-botero_louis-xvi-on-a-visit-to-medellin.jpg,6
fernando-botero_lovers.jpg,7
fernando-botero_man-at-the-street.jpg,7
fernando-botero_miss-riviere-after-ingres.jpg,8
fernando-botero_mona-lisa.jpg,8
fernando-botero_president.jpg,7
fernando-botero_prima-donna.jpg,7
fernando-botero_rubens-and-his-wife.jpg,7
fernando-botero_saint-rose-of-lima.jpg,7
fernando-botero_self-portrait-the-day-of-the-first-communion.jpg,8
fernando-botero_spanish.jpg,7
fernando-botero_still-life-2.jpg,5
fernando-botero_still-life-with-violin.jpg,7
fernando-botero_the-bath.jpg,7
fernando-botero_the-dancers.jpg,7
fernando-botero_the-dolorosa.jpg,8
fernando-botero_the-great-feast.jpg,6
fernando-botero_the-hunter.jpg,7
fernando-botero_the-murder-of-anna-rosa-caderonne-1.jpg,4
fernando-botero_the-president-and-first-lady-2.jpg,7
fernando-botero_the-road.jpg,8
fernando-botero_the-siesta.jpg,6
fernando-botero_watermelons-and-oranges.jpg,3
fernando-botero_woman-sitting.jpg,7
fernando-botero_woman-standing.jpg,8
fernando-calhau_timeless-1996.jpg,0
fernando-calhau_untitled.jpg,0
fernando-lanhas_o39-68-1968.jpg,0
fernando-lanhas_o41-69-1969.jpg,0
fernando-lanhas_untitled.jpg,0
fikret-mualla-saygi_unknown-title-12.jpg,4
fikret-mualla-saygi_unknown-title-3.jpg,5
filipp-malyavin_a-girl-1903.jpg,5
filipp-malyavin_a-peasant-covering-up-her-mouth-by-coat-1894.jpg,8
filipp-malyavin_a-peasant-women-1904.jpg,5
filipp-malyavin_danae.jpg,7
filipp-malyavin_lenin-1920.jpg,8
filipp-malyavin_portrait-of-artist-s-family-1911.jpg,7
filipp-malyavin_portrait-of-daria-ivanovna-tatarintseva-1898.jpg,8
filipp-malyavin_the-artist-igor-grabar-1895.jpg,8
filipp-malyavin_three-women-1902.jpg,6
filipp-malyavin_verka-1913.jpg,6
filippo-brunelleschi_madonna-with-child.jpg,7
filippo-brunelleschi_sketches-of-the-machines(1).jpg,0
filippo-brunelleschi_sketches-of-the-machines-1(1).jpg,0
filippo-lippi_adoration-of-the-magi-detail-3.jpg,6
filippo-lippi_adoration-of-the-magi-detail.jpg,6
filippo-lippi_announcement-of-the-death-of-the-virgin.jpg,6
filippo-lippi_annunciation-1445.jpg,6
filippo-lippi_annunciation.jpg,6
filippo-lippi_birth-and-naming-st-john-detail-1465.jpg,6
filippo-lippi_circumcision-1465.jpg,6
filippo-lippi_coronation-of-the-virgin-detail-1447.jpg,6
filippo-lippi_female-figure-1430.jpg,8
filippo-lippi_madonna-enthroned-with-saints.jpg,6
filippo-lippi_meeting-of-joachim-and-anne-at-the-golden-gate.jpg,7
filippo-lippi_nativity-1469.jpg,6
filippo-lippi_st-benedict-orders-st-maurus-to-the-rescue-of-st-placidus.jpg,6
filippo-lippi_st-john-taking-leave-of-his-parents-detail-1465.jpg,6
filippo-lippi_st-john-the-evangelist-1454.jpg,6
filippo-lippi_the-annunciation-with-two-kneeling-donors-1455.jpg,6
filippo-lippi_the-birth-and-infancy-of-st-stephen.jpg,6
filippo-lippi_the-feast-of-herod-salome-s-dance-1464.jpg,6
filippo-lippi_the-feast-of-herod-salome-s-dance-detail-1464.jpg,6
filippo-lippi_the-funeral-of-st-stephen.jpg,6
filippo-lippi_the-martyrdom-of-st-stephen-1460.jpg,6
filippo-lippi_the-triumph-of-mordecai.jpg,6
filippo-lippi_virgin-with-the-child-and-scenes-from-the-life-of-st-anne-detail.jpg,6
ford-madox-brown_cartoon-for-the-baptism-of-edwin-c-585-633-king-of-northumbria-and-deira-1891.jpg,6
ford-madox-brown_chaucer-at-the-court-of-edward-iii-1851.jpg,6
ford-madox-brown_crabtree-watching-the-transit-of-venus-in-1639-1888.jpg,6
ford-madox-brown_first-observation-of-the-transit-of-venus-by-william-crabtree-in-1639.jpg,1
ford-madox-brown_the-expulsion-from-eden.jpg,1
ford-madox-brown_the-last-of-england-1855.jpg,3
ford-madox-brown_the-seeds-and-fruit-of-english-poetry-1845.jpg,6
ford-madox-brown_the-young-mother.jpg,0
ford-madox-brown_work-1863.jpg,6
forrest-bess_burning-bush-1953.jpg,5
forrest-bess_dedication-to-van-gogh-1946.jpg,0
forrest-bess_night-flight-1959.jpg,0
forrest-bess_prophecy-1946.jpg,5
forrest-bess_still-life-with-green-apples-and-pears-1948.jpg,5
forrest-bess_the-dicks-1946.jpg,5
forrest-bess_untitled-1948.jpg,5
forrest-bess_untitled-1970.jpg,3
forrest-bess_untitled-39-1950.jpg,3
forrest-bess_untitled-no-5-1951.jpg,0
fra-angelico_adoration-of-the-magi-1.jpg,6
fra-angelico_adoration-of-the-magi-1442.jpg,6
fra-angelico_adoration-of-the-magi.jpg,6
fra-angelico_annunciation-1443.jpg,6
fra-angelico_annunciation-and-adoration-of-the-magi.jpg,3
fra-angelico_beheading-of-saint-cosmas-and-saint-damian-1440.jpg,6
fra-angelico_christ-the-judge-detali.jpg,7
fra-angelico_circumcision-1452.jpg,6
fra-angelico_coronation-of-the-virgin-detail-1435.jpg,3
fra-angelico_crucifixion-and-saints-1442.jpg,6
fra-angelico_crucifixion-with-st-dominic.jpg,7
fra-angelico_crucifixion-with-the-virgin-and-sts-cosmas-john-the-evangelist-and-peter-martyr-1442.jpg,6
fra-angelico_crucifixion-with-the-virgin-mary-magdalene-and-st-dominic-1442.jpg,6
fra-angelico_death-of-the-virgin-1434.jpg,6
fra-angelico_entombment-1440.jpg,6
fra-angelico_flight-into-egypt-1452.jpg,6
fra-angelico_institution-of-the-eucharist-1442.jpg,6
fra-angelico_last-judgment-1.jpg,6
fra-angelico_last-judgment.jpg,6
fra-angelico_madonna-and-child-1.jpg,7
fra-angelico_madonna-of-humility-1.jpg,6
fra-angelico_madonna-of-humility.jpg,6
fra-angelico_paintings-for-the-armadio-degli-argenti-1452.jpg,6
fra-angelico_perugia-altarpiece-right-panel-1448.jpg,6
fra-angelico_presentation-of-jesus-in-the-temple-1442.jpg,6
fra-angelico_resurrection-of-christ-and-women-at-the-tomb-1442.jpg,6
fra-angelico_san-domenico-altarpiece-1430.jpg,6
fra-angelico_scenes-from-the-lives-of-sts-lawrence-and-stephen-1449.jpg,6
fra-angelico_st-bernard-of-clairvaux-1440.jpg,6
fra-angelico_st-michael-1424.jpg,6
fra-angelico_st-peter-consacrates-st-lawrence-as-deacon-1449.jpg,6
fra-angelico_st-peter-martyr-altarpiece-1428.jpg,6
fra-angelico_st-peter-preaching-in-the-presence-of-st-mark.jpg,6
fra-angelico_st-roche-1440.jpg,8
fra-angelico_st-stephen-being-led-to-his-martyrdom-1449.jpg,6
fra-angelico_the-healing-of-palladia-by-saint-cosmas-and-saint-damian-1440.jpg,6
fra-angelico_the-sermon-of-st-stephen-1449.jpg,6
fra-angelico_the-story-of-st-nicholas-the-liberation-of-three-innocents-1448.jpg,6
fra-angelico_transfiguration-1442.jpg,6
fra-angelico_view-of-the-chapel-vaulting-1449.jpg,6
fra-angelico_virgin-and-child-1.jpg,7
fra-angelico_virgin-and-child-enthroned-with-twelve-angels.jpg,6
francesco-guardi_an-architectural-caprice.jpg,6
francesco-guardi_bridge-at-dolo.jpg,4
francesco-guardi_church-of-santa-maria-zobenigo.jpg,4
francesco-guardi_city-view-1780.jpg,6
francesco-guardi_deer-hunting.jpg,5
francesco-guardi_doge-alvise-iv-mocenigo-appears-to-the-people-in-st-mark-s-basilica-1777.jpg,6
francesco-guardi_fire-in-the-oil-depot-at-san-marcuola.jpg,4
francesco-guardi_ladies-concert-at-the-philharmonic-hall.jpg,6
francesco-guardi_piazza-san-marco.jpg,4
francesco-guardi_san-giorgio-maggiore.jpg,4
francesco-guardi_the-gondola-on-the-lagoon-1770.jpg,2
francesco-guardi_the-grand-canal-at-the-fish-market-pescheria.jpg,4
francesco-guardi_the-grand-canal-looking-toward-the-rialto-bridge.jpg,2
francesco-guardi_the-lagoon-from-the-fondamenta-nuove.jpg,2
francesco-guardi_the-piazzetta-looking-toward-san-giorgio-maggiore.jpg,4
francesco-guardi_the-punta-di-dogana.jpg,4
francesco-guardi_town-with-a-bridge.jpg,4
francesco-guardi_venice-a-view-of-the-church-of-san-giorgio-maggiore-seen-from-the-giudecca.jpg,4
francesco-guardi_venice-a-view-of-the-entrance-to-the-grand-canal.jpg,4
francesco-guardi_venice-san-giorgio-maggiore.jpg,4
francesco-guardi_view-of-piazzetta-san-marco-towards-the-san-giorgio-maggiore.jpg,4
francesco-guardi_view-of-the-island-of-san-giorgio-in-alga-venice.jpg,4
francesco-hayez_carolina-zucchi-la-malata-1825.jpg,8
francesco-hayez_cunnilingus-or-oral-sex-performed-on-a-woman.jpg,0
francesco-hayez_destruction-of-the-temple-of-jerusalem-1867.jpg,4
francesco-hayez_female-nude-1859.jpg,8
francesco-hayez_portrait-of-ferdinand-i-of-austria-1840.jpg,6
francesco-hayez_portrait-of-massimo-d-azeglio-1860.jpg,8
francesco-hayez_portrait-of-pompeo-marchesi-1830.jpg,8
francesco-hayez_the-death-of-doge-marin-faliero-the-last-hour-of-the-doge-marin-faliero-1867.jpg,6
francesco-hayez_valenza-gradenigo-before-the-inquisitor.jpg,6
francesco-hayez_wall-decoration-detail-1817-1.jpg,6
francesco-solimena_count-alois-thomas-raimund-harrach-viceroy-of-naples.jpg,6
francesco-solimena_dido-receiveng-aeneas-and-cupid-disguised-as-ascanius.jpg,6
francesco-solimena_diedci.jpg,6
francesco-solimena_sacred-conversation.jpg,5
francesco-solimena_saint-cajetan-appeasing-divine-anger.jpg,7
francesco-solimena_self-portrait.jpg,6
francesco-solimena_the-massacre-of-the-giustiniani-at-chios.jpg,6
francis-picabia_autumn-effect.jpg,2
francis-picabia_ballerina-on-an-ocean-liner-1913.jpg,3
francis-picabia_barges-on-the-loing-morning-effect.jpg,2
francis-picabia_dances-at-the-spring-1912.jpg,3
francis-picabia_face-of-a-woman.jpg,3
francis-picabia_farm-at-la-petite-mare.jpg,2
francis-picabia_moret-sur-loing.jpg,2
francis-picabia_notre-dame-the-effect-of-sunlight.jpg,4
francis-picabia_still-life.jpg,5
francis-picabia_the-point-of-the-port-of-saint-tropez.jpg,4
francis-picabia_viareggio.jpg,4
francisc-sirato_aristocrat-portrait-lila-artist-s-niece-1933.jpg,5
francisc-sirato_femeie-citind.jpg,5
francisc-sirato_flori-galbene.jpg,5
francisc-sirato_houses-in-balcic-1933.jpg,4
francisc-sirato_in-the-shade.jpg,4
francisc-sirato_la-oglind.jpg,7
francisc-sirato_lalele.jpg,5
francisc-sirato_natura-statica.jpg,7
francisc-sirato_square-in-balcic-1936.jpg,2
francisco-bayeu-y-subias_olympus-the-fall-of-the-giants.jpg,5
francisco-bayeu-y-subias_the-eternal-father-1791.jpg,3
francisco-de-zurbaran_angel-with-incense-1.jpg,8
francisco-de-zurbaran_apostle-st-andrew-1631.jpg,8
francisco-de-zurbaran_apotheosis-of-st-thomas-aquinas-1631.jpg,6
francisco-de-zurbaran_appearance-of-st-peter-to-st-peter-nolasco-1629.jpg,7
francisco-de-zurbaran_flight-into-egypt.jpg,7
francisco-de-zurbaran_hercules-fighting-with-the-nemean-lion-1634.jpg,7
francisco-de-zurbaran_portrait-of-a-boy-the-duke-of-medinaceli.jpg,8
francisco-de-zurbaran_rest-on-the-flight-to-egypt-1659.jpg,7
francisco-de-zurbaran_saint-lucy-1630.jpg,8
francisco-de-zurbaran_saint-lucy.jpg,8
francisco-de-zurbaran_st-barbe.jpg,6
francisco-de-zurbaran_st-catherine-of-alexandria.jpg,6
francisco-de-zurbaran_st-francis.jpg,8
francisco-de-zurbaran_st-pierre-pascal-bishop-of-jaen.jpg,8
francisco-de-zurbaran_still-life-1633.jpg,7
francisco-de-zurbaran_the-death-of-hercules-1634.jpg,7
francisco-de-zurbaran_the-death-of-st-bonaventura-1629.jpg,6
francisco-de-zurbaran_the-dream-of-saint-joseph-1635.jpg,8
francisco-de-zurbaran_the-immaculate-conception-1630.jpg,6
francisco-de-zurbaran_the-mercy-of-fra-martin-de-vizcaya-1639.jpg,6
francisco-de-zurbaran_the-temptation-of-st-jerome-1639.jpg,6
francisco-de-zurbaran_the-virgin-of-the-carthusians.jpg,6
francisco-de-zurbaran_virgin-of-the-rosary.jpg,8
francisco-goya_a-circus-queen-timely-absurdity-1823.jpg,1
francisco-goya_a-prison-scene.jpg,8
francisco-goya_a-woman-and-two-children-by-a-fountain-1786.jpg,6
francisco-goya_abducting-horse.jpg,1
francisco-goya_accuse-the-time-1812.jpg,0
francisco-goya_all-will-fall-1799.jpg,1
francisco-goya_and-his-house-is-on-fire-1799.jpg,1
francisco-goya_are-you-well-as-i-was-telling-you-eh-be-careful-or-1799.jpg,1
francisco-goya_autumn-or-the-grape-harvest-1787.jpg,6
francisco-goya_bazan-grande-with-dead-1814.jpg,7
francisco-goya_be-quick-they-are-waking-up-1799.jpg,1
francisco-goya_birth-of-the-virgin-1772.jpg,6
francisco-goya_brother-juan-fernandez-de-rojas-1800.jpg,8
francisco-goya_cardinal-luis-maria-de-borbon-y-vallabriga-1800.jpg,6
francisco-goya_christ-on-the-mount-of-olives-1819.jpg,7
francisco-goya_crucified-christ-1780.jpg,7
francisco-goya_dance-of-the-majos-at-the-banks-of-manzanares-1777.jpg,4
francisco-goya_dead-turkey-1812.jpg,7
francisco-goya_don-manuel-osorio-manrique-de-zuniga.jpg,8
francisco-goya_don-pedro-duke-of-osuna.jpg,8
francisco-goya_don-t-scream-silly-1799.jpg,1
francisco-goya_dona-tadea-arias-de-enriquez-1793.jpg,8
francisco-goya_duchess-countess-of-benavente-1785.jpg,8
francisco-goya_duchess-of-alba-the-white-duchess-1795.jpg,8
francisco-goya_fernando-vii-1814.jpg,6
francisco-goya_girl-listening-to-a-guitar-1799.jpg,1
francisco-goya_gumersinda-goicoechea-goya-s-daughter-in-law-1815.jpg,1
francisco-goya_here-neither-1815.jpg,1
francisco-goya_i-am-still-learning.jpg,1
francisco-goya_juan-bautista-de-muguiro-1827.jpg,8
francisco-goya_king-carlos-iv-in-hunting-costume-1799.jpg,8
francisco-goya_la-tirana-1799.jpg,8
francisco-goya_maja-and-celestina-on-a-balcony-1812.jpg,6
francisco-goya_marquesa-mariana-de-pontejos.jpg,6
francisco-goya_maunel-silvela.jpg,8
francisco-goya_may-the-rope-break-1820.jpg,1
francisco-goya_nanny-s-boy-1799.jpg,8
francisco-goya_not-for-those-1814.jpg,3
francisco-goya_nothing-the-event-will-tell-1820.jpg,1
francisco-goya_nude-maja-1800.jpg,7
francisco-goya_other-laws-by-the-people-or-beast-absurdity-1823.jpg,1
francisco-goya_out-hunting-for-teeth-1799.jpg,1
francisco-goya_peasant-carrying-a-woman.jpg,1
francisco-goya_pilgrimage-to-the-church-of-san-isidro-1788.jpg,4
francisco-goya_playing-at-giants-1792.jpg,6
francisco-goya_poor-little-girls-1799.jpg,1
francisco-goya_portrait-of-senora-berm-sezne-kepmesa.jpg,8
francisco-goya_pretty-teacher-1799.jpg,1
francisco-goya_procession-of-flagellants-1793.jpg,6
francisco-goya_queen-maria-luisa.jpg,7
francisco-goya_self-portrait-1783.jpg,8
francisco-goya_self-portrait-1795-1.jpg,8
francisco-goya_self-portrait-1815-1.jpg,8
francisco-goya_self-portrait-1815.jpg,8
francisco-goya_self-portrait-1824.jpg,1
francisco-goya_she-prays-for-her-1799.jpg,1
francisco-goya_squealers-1799.jpg,1
francisco-goya_summer-or-the-harvest-1786.jpg,4
francisco-goya_the-annunciation.jpg,7
francisco-goya_the-arrest-of-christ-1788.jpg,6
francisco-goya_the-captivity-is-as-barbarous-as-the-crime.jpg,1
francisco-goya_the-clothed-maja-1800.jpg,7
francisco-goya_the-colossus-1812.jpg,2
francisco-goya_the-esquilache-riots.jpg,4
francisco-goya_the-greasy-pole-1787.jpg,4
francisco-goya_the-madness-of-fear.jpg,1
francisco-goya_the-marquesa-de-pontejos.jpg,6
francisco-goya_the-miracle-of-st-anthony-1798.jpg,3
francisco-goya_the-monk.jpg,1
francisco-goya_the-same.jpg,1
francisco-goya_the-strolling-players-1793.jpg,4
francisco-goya_the-worst-is-to-beg-1815.jpg,1
francisco-goya_they-carried-her-off-1799.jpg,1
francisco-goya_they-have-flown-1799.jpg,1
francisco-goya_those-specks-of-dust-1799.jpg,1
francisco-goya_till-death-1799.jpg,1
francisco-goya_to-the-count-palatine-1799.jpg,1
francisco-goya_truth-rescued-by-time-witnessed-by-history-1814.jpg,7
francisco-goya_two-dancing-old-friends.jpg,5
francisco-goya_two-monks-1823.jpg,8
francisco-goya_war-scene-1812.jpg,5
francisco-goya_water-carrier-1812.jpg,8
francisco-goya_when-day-breaks-we-will-be-off-1799.jpg,1
francisco-goya_who-could-believe-it-1799.jpg,1
francisco-goya_who-is-more-overcome-1799.jpg,1
francisco-goya_why-hide-them-1799.jpg,1
francisco-goya_will-she-rise-again-1814.jpg,5
francisco-goya_will-the-student-be-wiser-1799.jpg,1
francisco-goya_woman-battered-with-a-cane.jpg,1
francisco-goya_woman-with-a-fan.jpg,8
francisco-goya_young-woman-with-a-letter-1819.jpg,6
francois-boucher_an-autumn-pastoral-1749.jpg,6
francois-boucher_breakfast-1739.jpg,6
francois-boucher_head-of-a-woman-from-behind.jpg,7
francois-boucher_head-of-king-louis-xv.jpg,8
francois-boucher_jupiter-and-callisto-1744.jpg,5
francois-boucher_lady-with-an-umbrella.jpg,1
francois-boucher_landscape-with-the-brother-lucas.jpg,4
francois-boucher_nude-on-a-sofa-1752(1).jpg,7
francois-boucher_odalisque.jpg,7
francois-boucher_portrait-of-the-artist-s-daughter.jpg,8
francois-boucher_the-abduction-of-europe-1747.jpg,5
francois-boucher_the-beautiful-kitchen.jpg,6
francois-boucher_the-light-of-the-world-1750.jpg,6
francois-boucher_the-painter-in-his-studio-1735.jpg,6
francois-boucher_the-setting-of-the-sun-1752.jpg,5
francois-boucher_venus-and-vulcan-1754.jpg,7
francois-boucher_venus-comforts-amor.jpg,7
francois-boucher_venus.jpg,6
francois-boucher_young-woman-sleeping.jpg,7
frank-auerbach_albero-di-fronte.jpg,5
frank-auerbach_behind-camden-town-station-summer-evening.jpg,5
frank-auerbach_j-y-m-seated-no-1.jpg,5
frank-auerbach_mornington-crescent.jpg,4
frank-auerbach_portrait-of-julia.jpg,0
frank-auerbach_reclining-figure-ii.jpg,4
frank-auerbach_rimbaud-1976.jpg,5
frank-auerbach_study-after-titian-ii.jpg,5
frank-auerbach_the-origin-of-the-great-bear-1968.jpg,5
frank-auerbach_the-sitting-room.jpg,5
frank-auerbach_working-drawing-for-primrose-hill.jpg,0
frank-bowling_head-1974_1.jpg,5
frank-bowling_rockintored-2011.jpg,5
frank-bowling_spreadout-ron-kitaj-1986.jpg,5
frank-johnston_a-northern-night-1917.jpg,2
frank-johnston_c-flight-machine-cracked-on-hangar-b-1918.jpg,4
frank-johnston_camp-borden-1919.jpg,5
frank-lobdell_17-february-1948-1948.jpg,3
frank-lobdell_dance-i-1969.jpg,3
frank-lobdell_dark-presence-iii-yellow-1963.jpg,3
frank-lobdell_december-1958-1958.jpg,5
frank-lobdell_july-1954-1954.jpg,3
frank-lobdell_summer-1962-1.jpg,3
frank-stella_black-adder-v-series-1968.jpg,3
frank-stella_black-stack-1970.jpg,3
frank-stella_bonne-bay-1971.jpg,0
frank-stella_brazilian-merganser.jpg,3
frank-stella_color-maze-1966.jpg,3
frank-stella_delaware-crossing-1967.jpg,0
frank-stella_estoril-five-ii-from-the-circuits-series-1982.jpg,0
frank-stella_firuzabad-1970.jpg,3
frank-stella_giuf-e-la-berretta-rossa-state-ii-1989.jpg,3
frank-stella_lake-city-1962.jpg,0
frank-stella_one-small-goat-papa-bought-for-two-zuzim-1984.jpg,3
frank-stella_point-of-pines-from-black-series-ii-1967.jpg,0
frank-stella_polar-co-ordinates-iv-1980.jpg,3
frank-stella_referendum-70-1970.jpg,0
frank-stella_river-of-ponds-1971.jpg,0
frank-stella_river-of-ponds-iv-1971.jpg,0
frank-stella_shards-1982.jpg,3
frank-stella_shards-iii.jpg,3
frank-stella_shards-variant-ia-1982.jpg,3
frank-stella_sidi-ifni-from-america-s-hommage-picasso-1973.jpg,3
frank-stella_sinjerli-variations-iia-1977.jpg,3
frank-stella_sunset-beach-sketch-1967.jpg,0
frank-stella_untitled-1960.jpg,0
frank-stella_untitled-green-1957.jpg,5
frank-stella_zambesi-from-black-series-ii-1967.jpg,0
franklin-carmichael_a-grey-day-1928.jpg,4
franklin-carmichael_bay-of-islands-1930.jpg,5
franklin-carmichael_houses-cobalt-1932.jpg,4
franklin-carmichael_jackknife-village-1926.jpg,4
franklin-carmichael_shadows.jpg,5
frans-hals_a-boy-with-a-viol-1630.jpg,8
frans-hals_a-dutch-lady-1643.jpg,8
frans-hals_a-young-man-in-a-large-hat-1629.jpg,8
frans-hals_adriaen-van-ostade-1648.jpg,8
frans-hals_banquet-of-the-officers-of-the-st-george-civic-guard-company-detail.jpg,6
frans-hals_boy-holding-a-flute-hearing-1628.jpg,8
frans-hals_captain-andries-van-hoorn-1638.jpg,8
frans-hals_daniel-van-aken-playing-the-violin.jpg,6
frans-hals_dorothea-berck-1644.jpg,8
frans-hals_feyntje-van-steenkiste.jpg,8
frans-hals_jacobus-zaffius-1611.jpg,8
frans-hals_lesender-knabe.jpg,8
frans-hals_man-with-hand-on-heart-1632.jpg,8
frans-hals_maria-pietersdochter-olycan-1638.jpg,8
frans-hals_mulatto-1627.jpg,8
frans-hals_nicolaes-woutersz-van-der-meer-1631.jpg,8
frans-hals_pieter-van-den-broecke-1633.jpg,8
frans-hals_portrait-of-a-forty-year-old-woman-with-folded-hands-1638.jpg,8
frans-hals_portrait-of-a-man-1.jpg,8
frans-hals_portrait-of-a-man-1616.jpg,8
frans-hals_portrait-of-a-man-1633-2.jpg,8
frans-hals_portrait-of-a-man-1643.jpg,8
frans-hals_portrait-of-a-man-5.jpg,8
frans-hals_portrait-of-a-man-8.jpg,8
frans-hals_portrait-of-a-man-holding-a-skull-1612.jpg,8
frans-hals_portrait-of-a-man-holding-gloves.jpg,8
frans-hals_portrait-of-a-man-possibly-a-minister.jpg,8
frans-hals_portrait-of-a-member-of-the-haarlem-civic-guard.jpg,8
frans-hals_portrait-of-a-woman-1633-1.jpg,8
frans-hals_portrait-of-a-woman-1638.jpg,8
frans-hals_portrait-of-a-woman-1644.jpg,8
frans-hals_portrait-of-a-woman-2.jpg,8
frans-hals_portrait-of-a-woman-known-as-the-gipsy-girl-1629.jpg,8
frans-hals_portrait-of-a-woman-with-a-fan-1640.jpg,8
frans-hals_portrait-of-a-young-man-1.jpg,8
frans-hals_portrait-of-an-unknown-man-1634.jpg,8
frans-hals_portrait-of-an-unknown-man-1663.jpg,8
frans-hals_portrait-of-mary-pietersdr-olycan.jpg,8
frans-hals_portrait-of-samuel-ampzing.jpg,8
frans-hals_portrait-of-tyman-oosdorp-1656.jpg,8
frans-hals_regents-of-the-st-elisabeth-s-hospital-haarlem-1641.jpg,8
frans-hals_regents-of-the-st-elizabeth-hospital-of-haarlem-detail-1641.jpg,8
frans-hals_shrovetide-revellers-the-merry-company.jpg,6
frans-hals_st-luke.jpg,8
frans-hals_the-company-of-captain-reinier-reael-and-lieutenant-cornelis-michielsz-blaeuw-known-as-the-1637-2.jpg,6
frans-hals_the-laughing-child.jpg,8
frans-hals_the-man-with-the-slouch-hat.jpg,8
frans-hals_the-merry-drinker-1630.jpg,8
frans-hals_the-regentesses-of-the-old-men-s-almhouse-haarlem-detail-1664-1.jpg,8
frans-hals_the-rommel-pot-player.jpg,8
frans-hals_two-boys-singing.jpg,8
frans-hals_vincent-laurensz-van-der-vinne.jpg,8
frans-hals_young-man-and-woman-in-an-inn-yonker-ramp-and-his-sweetheart-1623.jpg,8
frans-snyders_dogs-fighting.jpg,7
frans-snyders_game-stall.jpg,6
frans-snyders_grapes-in-a-basket-and-roses-in-a-vase.jpg,5
frans-snyders_grapes-peaches-and-quinces-in-a-niche.jpg,5
frans-snyders_group-of-birds-perched-on-branches.jpg,3
frans-snyders_hounds-bringing-down-a-boar.jpg,7
frans-snyders_philomenes-recognized-by-the-old-woman.jpg,7
frans-snyders_still-life-1613.jpg,7
frans-snyders_still-life-with-crab-poultry-and-fruit-1620.jpg,7
frans-snyders_still-life-with-dead-hares-and-birds-armchair-hounds-hunting-gun.jpg,7
frans-snyders_still-life.jpg,7
frans-snyders_the-bird-s-concert.jpg,5
frans-snyders_the-fish-market-1618.jpg,5
frans-snyders_vegetable-still-life.jpg,7
frans-snyders_wild-boar-hunt.jpg,7
frantisek-kupka_algiers.jpg,0
frantisek-kupka_ballad-of-epona-1900.jpg,7
frantisek-kupka_boudoir-scene-1903.jpg,7
frantisek-kupka_danse-macabre-1896.jpg,3
frantisek-kupka_equality-money-1902.jpg,5
frantisek-kupka_lipstick-1908.jpg,7
frantisek-kupka_lying-naked-gabrielle-1898.jpg,0
frantisek-kupka_prometheus-in-chains-1905-1.jpg,7
frantisek-kupka_prometheus-in-chains-1905-2.jpg,0
frantisek-kupka_prometheus-in-chains-1905-5.jpg,3
frantisek-kupka_sleeping-face-1902.jpg,8
frantisek-kupka_sphinx.jpg,1
frantisek-kupka_study-for-autumn-sun-1905.jpg,0
frantisek-kupka_the-little-girl-with-a-ball-1908.jpg,7
frantisek-kupka_the-way-of-silence.jpg,4
frantisek-kupka_water-the-bather.jpg,5
frantisek-kupka_woman-and-horse-1906_1.jpg,5
frantisek-kupka_yellow-spectrum-1907.jpg,7
franz-kline_c-and-o-1958.jpg,5
franz-kline_horizontal-rust-1960.jpg,7
franz-kline_le-gros.jpg,0
franz-kline_meryon-1961.jpg,8
franz-kline_mycenae-1958.jpg,4
franz-kline_number-2-1954.jpg,4
franz-kline_orange-outline-1955.jpg,4
franz-kline_torches-mauve-1960.jpg,8
franz-kline_untitled-1.jpg,1
franz-kline_untitled-1955.jpg,0
franz-kline_untitled-1956.jpg,4
franz-kline_untitled-1957.jpg,4
franz-kline_untitled-ii.jpg,3
franz-kline_zinc-yellow-1959.jpg,5
franz-marc_animal-legend-1912.jpg,3
franz-marc_blue-fox-1911.jpg,7
franz-marc_caliban-from-shakespeare-s-the-tempest-1914(1).jpg,3
franz-marc_coloful-flowers-abstract-forms.jpg,3
franz-marc_deer-in-the-forest-1913.jpg,3
franz-marc_deer-in-the-forest-ii-1914.jpg,3
franz-marc_donkey-frieze-1911.jpg,7
